5099,2
5107,1
5117,3
5127,0
5136,2
5145,2
5165,1
5173,2
5190,0
5219,0
5227,2
5251,1
5259,3
5269,0
5288,2
5296,1
5305,3
5323,0
5331,2
5340,1
5359,3
5378,0
5399,0
5419,1
5440,1
5459,2
5480,2
5501,3
5521,3
5537,0
5554,0
5571,1
5588,1
5605,2
5624,2
5642,3
5659,3
5678,3
5687,0
5696,2
5705,1
5714,3
5724,0
5732,2
5741,1
5753,2
5753,1
5767,3
5767,0
5780,1
5781,2
5797,3
5802,0
5810,2
5812,1
5821,3
5822,0
5837,2
5838,1
5845,3
5846,0
5856,1
5856,2
5872,3
5880,0
5889,2
5899,1
5910,3
5922,0
5962,2
5974,1
5999,3
6019,0
6028,2
6037,1
6049,3
6063,0
6076,2
6095,1
6105,3
6115,0
6134,0
6144,2
6153,1
6170,3
6180,0
6191,1
6201,1
6217,0
6229,2
6273,0
6273,3
6277,2
6277,1
6298,3
6320,0
6328,2
6338,1
6347,3
6361,3
6374,0
6392,2
6401,3
6413,2
6434,0
6442,1
6453,0
6470,2
6480,1
6488,3
6497,0
6510,2
6523,1
6572,3
6591,0
6610,0
6611,1
6623,2
6647,1
6657,2
6666,1
6673,3
6692,0
6701,2
6710,1
6721,3
6740,0
6748,2
6765,1
6785,0
6785,3
6805,1
6806,2
6824,3
6833,0
6843,2
6852,1
6861,3
6890,2
6908,1
6919,3
6928,0
6937,2
6956,1
6964,3
6974,0
6991,2
6998,1
7009,1
7015,2
7023,1
7039,2
7049,0
7065,2
7082,1
7103,3
7122,0
7134,1
7149,2
7150,1
7170,2
7170,1
7191,0
7201,3
7213,1
7215,2
7233,1
7242,2
7257,0
7265,3
7276,1
7283,2
7294,0
7304,3
7321,1
7336,2
7346,0
7356,3
7366,1
7375,2
7386,0
7395,2
7412,1
7420,2
7428,0
7439,3
7449,1
7467,3
7485,3
7495,0
7504,2
7514,1
7522,3
7533,0
7542,2
7551,1
7561,3
7574,0
7583,2
7591,1
7600,3
7619,3
7638,1
7646,3
7656,0
7664,2
7674,1
7680,3
7691,0
7698,2
7707,1
7714,3
7726,0
7728,2
7746,1
7747,2
