3691,2
3699,0
3709,2
3725,1
3749,2
3769,0
3789,0
3798,0
3807,0
3817,1
3829,2
3842,3
3857,3
3866,3
3875,3
3885,3
3896,2
3907,1
3913,0
3930,0
3940,0
3949,0
3958,0
3967,0
3973,1
3983,2
4000,3
4004,0
4011,3
4014,0
4018,3
4035,3
4040,0
4046,3
4054,3
4074,1
4079,2
4087,0
4104,2
4124,3
4143,2
4160,1
4177,0
4194,0
4195,2
4204,2
4204,0
4221,1
4221,3
4230,3
4231,1
4251,1
4251,2
4260,2
4260,1
4274,0
4275,3
4284,0
4284,3
4304,3
4309,2
4320,1
4358,1
4376,0
4384,1
4405,2
4424,1
4429,2
4434,1
4439,2
4459,1
4465,2
4471,1
4477,2
4504,0
4507,3
4530,0
4547,3
4564,1
4579,2
4619,0
4639,1
4656,2
4675,3
4692,3
4710,2
4728,1
4746,0
4766,1
4784,2
4804,3
4825,3
4842,2
4860,1
4878,0
4897,1
4916,2
4936,3
4953,2
4973,1
4991,0
5026,0
5048,1
5066,2
5085,3
5104,2
5121,1
5139,0
5149,1
5157,2
5165,3
5176,2
5186,0
5195,1
5216,2
5226,0
5235,3
5246,1
5254,2
5263,0
5275,3
5285,1
5294,2
5305,0
5317,3
5329,1
5341,2
5353,0
5365,3
5380,2
5449,3
5455,2
5466,1
5473,0
5492,1
5504,2
5512,3
5959,0
5970,1
5978,2
5988,3
6034,3
6054,2
6072,1
6090,0
6110,0
6141,1
6184,2
6192,3
6217,3
6322,0
6322,3
6332,0
6332,3
6340,3
6341,0
6348,3
6349,0
6358,3
6358,0
6368,0
6368,3
6386,3
6390,0
6395,3
6399,0
6403,3
6407,0
6413,3
6417,0
6422,3
6427,0
6432,3
6458,2
6459,1
6485,1
6486,2
6501,2
6505,1
6511,2
6517,1
6525,2
6536,1
6555,2
6581,1
6602,0
6621,1
6638,2
6658,3
6674,2
6691,1
6708,0
6721,1
6729,2
6741,3
6766,2
6783,1
6788,2
6793,1
6798,2
6802,1
6811,2
6823,0
6842,2
6866,1
6886,3
6906,3
6914,3
6925,2
6936,2
6944,2
6955,1
6973,1
6983,1
6993,0
7002,0
7010,0
7027,1
7045,2
7062,0
7069,3
7081,1
7089,2
7097,0
7114,3
7118,2
7119,0
7125,1
7133,3
7151,3
7157,1
7162,2
7185,0
7190,2
7197,1
7220,2
7227,0
7233,2
7240,1
7259,3
7265,0
7272,2
7292,1
7310,2
7328,0
7333,2
7339,0
7346,2
7364,1
7369,3
7377,1
7383,3
7390,1
7396,3
7403,1
7408,3
7417,1
7469,2
7469,0
7493,3
7503,1
7512,2
7523,0
7530,3
7538,1
7543,2
7552,0
7558,3
7565,1
7570,2
7579,0
7593,3
7599,1
7605,3
7611,1
7622,2
7627,0
7633,2
7638,0
7652,3
7658,1
7663,3
7669,1
7675,3
7688,0
7693,2
7700,0
7704,2
7729,3
7732,1
7737,3
7742,1
7765,2
7769,0
7772,2
7777,0
7804,3
7807,1
7811,3
7816,1
7838,2
7841,0
7845,2
7849,0
7876,3
7893,1
7915,2
7931,0
7948,3
7955,1
7963,2
7971,0
7982,3
7989,1
7994,2
7999,0
8002,3
8005,1
8008,2
8017,0
8022,3
8033,1
8041,3
8052,1
8058,3
8068,0
8076,2
8089,0
8090,2
8108,1
8108,3
8124,0
8125,2
8140,3
8140,1
8158,2
8162,0
8169,1
8170,3
8176,2
8182,0
8188,1
8192,3
8195,2
8203,0
8208,1
8210,3
8214,2
8224,0
8253,2
8297,0
8304,2
8315,1
8322,3
8334,0
8344,2
8355,1
8364,3
8374,0
8390,2
8407,1
8420,3
8434,1
8504,2
8511,0
8518,2
8537,3
8540,1
8547,3
8552,1
8567,2
8571,0
8578,2
8583,0
8595,3
8599,1
8604,3
8620,0
8624,2
8631,0
8633,2
8641,0
8643,2
8654,3
8658,1
8675,3
8680,1
8690,2
8696,0
8710,3
8714,1
8719,3
8730,0
8734,2
8741,0
8743,2
8760,3
8762,1
8766,3
8773,1
8773,3
8780,3
8782,1
8786,3
8793,1
8793,3
8820,2
8829,0
8838,2
8846,0
8856,2
8868,0
8875,2
8884,0
8891,2
8901,0
8908,2
8917,0
8923,2
8937,1
8944,3
8953,1
8957,3
8966,1
8970,3
8976,1
8979,3
8986,1
8990,3
9008,0
9033,1
9059,2
9073,3
9087,2
9138,2
9138,3
9138,0
9138,1
9297,0
